RefCat,AnnoConstruccion
7736806PD7073F,no
7736814PD7073F,no
7736815PD7073F,no
7736816PD7073F,no
7736818PD7073F,no
7736817PD7073F,no
8499112PD7089G,2000
8499113PD7089G,2000
1703712PD7010D,no
1703713PD7010D,1995
1703706PD7010D,no
9862001PD7096B,no
9862006PD7096B,no
5956041PD7055F,no
5956099PD7055F,no
6346101PD7064E,2000
2955104PD7025N,no
2688101PC8928H,1999
5212325PD7051C,no
5212328PD7051C,no
5212326PD7051C,no
2349507PD7024N,no
2349508PD7024N,no
2349509PD7024N,no
2349501PD7024N,no
4042101PD7044C,no
2349505PD7024N,no
2349506PD7024N,no
4837514PC7943H,1980
6022159PD7061N,1993
0052329PD8105A,2004
0052311PD8105A,1951
2853722PD7025S,no
2853723PD7025S,no
2853724PD7025S,no
3051201PD7035S,no
3051206PD7035S,no
2853740PD7025S,no
2853739PD7025S,no
2853738PD7025S,no
2853737PD7025S,no
2853736PD7025S,no
2853735PD7025S,no
2853734PD7025S,no
2853733PD7025S,no
2853725PD7025S,no
2853726PD7025S,no
2853727PD7025S,no
2853728PD7025S,no
2853732PD7025S,no
2853731PD7025S,no
2853721PD7025S,no
3051202PD7035S,no
2853717PD7025S,no
2853716PD7025S,no
2853715PD7025S,no
2853714PD7025S,no
2853729PD7025S,no
2853730PD7025S,no
2853741PD7025S,no
2853720PD7025S,no
2853719PD7025S,no
2853718PD7025S,no
2853702PD7025S,no
2853703PD7025S,no
2853704PD7025S,no
2853713PD7025S,no
2853712PD7025S,no
2853711PD7025S,no
2853701PD7025S,no
8737109PD7083F,2020
8737104PD7083F,1975
8737108PD7083F,1965
3051203PD7035S,no
3051204PD7035S,no
3051205PD7035S,no
8737103PD7083F,1975
8737110PD7083F,1975
2862546PD7025G,2010
2454610PD7025S,no
2454609PD7025S,no
2454608PD7025S,no
2454606PD7025S,no
2454607PD7025S,no
2454605PD7025S,no
2454604PD7025S,no
2454603PD7025S,no
2454602PD7025S,no
2454601PD7025S,no
3916417PD8031F,1984
2453909PD7025S,no
2453903PD7025S,no
2453910PD7025S,no
2453902PD7025S,no
3916451PD8031F,no
2453912PD7025S,no
2453911PD7025S,no
2453901PD7025S,no
2652602PD7025S,no
2453904PD7025S,no
2453905PD7025S,no
2453906PD7025S,no
2453907PD7025S,no
2453908PD7025S,no
2652601PD7025S,no
2653402PD7025S,no
2653401PD7025S,no
2454612PD7025S,no
002200300PD70E,no
5957807PD7055F,2015
1056901PD7015E,1985
1056902PD7015E,1992
83344A4PD7083N,2018
9890301PD7009A,1999
3463680PD8036S,2023
3463681PD8036S,2023
3463682PD8036S,2014
7056004PD7075E,no
2752504PD7025S,no
2752501PD7025S,no
2752503PD7025S,no
2752502PD7025S,no
2752505PD7025S,no
2852601PD7025S,no
2852602PD7025S,no
2952901PD7025S,no
3053401PD7035S,no
3052501PD7035S,no
4256613PD7045N,1945
4256614PD7045N,no
6746419PD7064F,1950
5855007PD7055F,no
1703415PD8110D,2014
1703416PD8110D,2014
1703417PD8110D,2014
1703418PD8110D,2014
1703419PD8110D,2014
1703420PD8110D,2014
1703421PD8110D,2014
1703422PD8110D,2014
1703423PD8110D,2014
1703424PD8110D,2014
1703425PD8110D,2014
1703426PD8110D,2014
1703427PD8110D,2014
5662204PD8056D,1958
5662229PD8056D,1958
2061903PD7026A,2007
4631905PD7043B,no
4631906PD7043B,no
0894815PD8109D,2005
9862002PD7096B,no
6168637PD7066G,2000
6168623PD7066G,1940
2853710PD7025S,no
3152402PD7035S,no
2853705PD7025S,no
2853706PD7025S,no
2853707PD7025S,no
2853708PD7025S,no
2853709PD7025S,no
6347503PD7064E,no
5315529PD7051E,2016
5315528PD7051E,2018
5315527PD7051E,no
5315526PD7051E,2022
5315525PD7051E,2018
5315524PD7051E,no
5315523PD7051E,2019
5315520PD7051E,no
5315519PD7051E,2020
5315518PD7051E,2017
5315517PD7051E,2015
5315516PD7051E,no
5315515PD7051E,no
5315514PD7051E,2018
5315513PD7051E,2020
5315512PD7051E,2016
5315511PD7051E,2023
5315508PD7051E,2018
5315507PD7051E,2019
5315506PD7051E,2016
5315505PD7051E,2016
5315504PD7051E,2018
5315502PD7051E,2017
3173009PD7037B,2008
3173001PD7037B,2014
3173007PD7037B,2004
3173003PD7037B,2014
3152401PD7035S,no
2349503PD7024N,no
2451101PD7025S,no
2451102PD7025S,no
4837515PC7943H,no
4837507PC7943H,1980
4362261PD7046A,no
6544007PD7064D,no
7658540PD7075H,no
5017201PD7051G,no
5014801PD7051C,no
6641115PD7064B,no
6720408PD7062B,no
6720409PD7062B,no
7190017PC7978N,1983
7190018PC7978N,2015
8349516PD7084G,no
8349517PD7084G,no
8900203PD7180B,2013
8835311PD7083F,2011
8835312PD7083F,no
2562401PD8026S,no
3973047PD7037D,no
3673117PD7037D,no
2562402PD8026S,no
2566501PD8026N,no
2563501PD8026S,no
2564601PD8026S,no
2665101PD8026N,no
2665301PD8026N,no
3366439PD8036N,no
3366440PD8036N,no
3366441PD8036N,no
2863702PD8026S,no
2863703PD8026S,no
3063601PD8036S,no
3063602PD8036S,no
3063603PD8036S,no
3264701PD8036S,no
3363801PD8036S,no
3363301PD8036S,no
8334464PD7083F,1975
8334462PD7083F,2002
9749303PD7094H,2009
8334465PD7083F,2004
6950723PC7965B,no
9650410PD7095B,2008
9650414PD7095B,2009
6168636PD7066G,1940
6168614PD7066G,1940
2986505PC8928F,1982
7825608PD8172F,1950
7825607PD8172F,1956
7248104PC7974G,no
6063604PD8066C,1984
6063603PD8066C,1984
3366442PD8036N,no
2863701PD8026S,no
3916448PD8031F,1982
8789001PC8788N,1991
8190022PC7979S,no
2349502PD7024N,no
4132619PC7943A,2001
1703702PD7010D,1994
4235501PC7943E,1980
4235511PC7943E,no
4235516PC7943E,2013
4235517PC7943E,no
7051601PD7075A,no
6859311PD7065H,no
6058227PD7065G,no
6058228PD7065G,no
9890303PD7009A,1998
8125805PD8182E,2002
8125806PD8182E,2002
6010142PD7061S,2011
6010143PD7061S,2011
7824808PD8172D,2004
7824802PD8172D,1956
6953504PD7065D,1950
2352201PD7025S,no
2252102PD7025S,no
2252101PD7025S,no
2252103PD7025S,no
2352202PD7025S,no
8951907PD7085B,no
6715608PD7061N,1996
4255507PD7045N,1940
4255506PD7045N,no
4029201PC7942G,1980
4132608PC7943A,no
6045003PD7064E,no
6045004PD7064E,no
5372885PD7057A,1937
5372860PD7057A,1937
5315501PD7051E,2015
5315521PD7051E,2015
5315510PD7051E,2015
3405903PD7030E,1990
5611306PD7051S,2008
7442101PD7074A,no
6344308PD7064C,no
4430207PC7943A,no
2445903PD8224E,2005
2452709PD7025S,no
2452713PD7025S,no
2452711PD7025S,no
2452710PD7025S,no
2452708PD7025S,no
2452716PD7025S,no
2452714PD7025S,no
2452706PD7025S,no
2452707PD7025S,no
2452715PD7025S,no
2452717PD7025S,no
2452705PD7025S,no
2452701PD7025S,no
2452702PD7025S,no
2452703PD7025S,no
2452704PD7025S,no
3054401PD7035S,no
6983701PC7968S,1981
6950727PC7965B,1982
6950738PC7965B,1982
6950739PC7965B,1982
6950741PC7965B,2016
6950740PC7965B,2008
6950728PC7965B,2008
2953901PD7025S,no
6950735PC7965B,2008
6947605PC7964H,2000
2831504PD7023B,no
2831503PD7023B,no
2831502PD7023B,no
2831501PD7023B,no
4837513PC7943H,1990
0280101PC8908A,2005
0089720PD7008G,2000
6947612PC7964H,no
8930811PD7083B,1988
1704308PD8110F,2014
1704309PD8110F,2014
1704310PD8110F,2014
1704311PD8110F,2014
1704312PD8110F,2014
1704307PD8110F,1998
9888302PD6098H,1983
9888303PD6098H,1984
6950730PC7965B,1980
6950736PC7965B,1980
2556809PD7025N,no
2556808PD7025N,no
2556811PD7025N,no
2253402PD7025S,no
2251902PD7025S,no
2251903PD7025S,no
2251901PD7025S,no
2351903PD7025S,no
4235512PC7943E,2001
2351901PD7025S,no
2351902PD7025S,no
2250903PD7025S,no
2250904PD7025S,no
2250901PD7025S,no
2250902PD7025S,no
2250905PD7025S,no
2350402PD7025S,no
2350401PD7025S,no
2150801PD7025S,no
2152701PD7025S,no
7548401PD7074H,no
7648201PD7074H,no
8349216PD7084G,no
0999231PC8909H,no
0999219PC8909H,1975
5914948PD7051S,1995
8735104PD7083F,1999
8334463PD7083F,1975
9152104PD7095A,1985
2427501PD7022G,no
2428202PD7022G,no
2428201PD7022G,no
9152118PD7095A,1982
9152108PD7095A,2006
9152119PD7095A,1998
9152121PD7095A,1988
9983802PC7998D,no
9983801PC7998D,no
2629220PD8022H,2004
6950715PC7965B,no
2529307PD7022H,no
2529306PD7022H,no
2529305PD7022H,no
2529304PD7022H,no
2529303PD7022H,no
2529302PD7022H,no
2529301PD7022H,no
2629103PD7022H,no
2629102PD7022H,no
2629101PD7022H,no
7749401PD7074H,2013
2954201PD7025S,no
2631307PD7023B,no
2631306PD7023B,no
2631305PD7023B,no
2631304PD7023B,no
2631303PD7023B,no
2631302PD7023B,no
2631301PD7023B,no
2633305PD7023D,no
2633304PD7023D,no
2633303PD7023D,no
2633302PD7023D,no
2633301PD7023D,no
2730903PD7023B,no
2730902PD7023B,no
2730901PD7023B,no
3405917PD7030E,2001
5173201PD7057C,no
5173202PD7057C,no
5273201PD7057C,no
5273202PD7057C,no
8003104PD7180C,1991
8003110PD7180C,1993
8835307PD7083N,1980
8835308PD7083N,1978
8835310PD7083N,1978
2733807PD7023D,no
2733806PD7023D,no
2733805PD7023D,no
2733804PD7023D,no
2733803PD7023D,no
2733802PD7023D,no
2733801PD7023D,no
6010135PD7061S,2005
6010118PD7061S,1977
6010126PD7061S,1972
6010106PD7061S,2006
6010134PD7061S,1975
6010125PD7061S,1997
6010144PD7061S,2018
6010119PD7061S,1970
6010107PD7061S,1975
6010131PD7061S,1980
6010130PD7061S,1980
6010137PD7061S,no
6010121PD7061S,1990
6010120PD7061S,2006
6010124PD7061S,1967
6010101PD7061S,no
6010104PD7061S,1977
6010129PD7061S,1976
6010109PD7061S,1963
6010140PD7061S,no
7757106PD7075H,1984
7757107PD7075H,no
6010110PD7061S,1963
6609204PD7060N,1971
6609205PD7060N,1973
6609207PD7060N,2011
6609203PD7060N,no
6609202PD7060N,1970
6609206PD7060N,2006
8986010PC7988N,1981
2589901PC8928H,1982
6010115PD7061S,1980
9653820PD7095D,2002
8293005PC7989S,no
6452019PD7065A,no
4910501PD7041B,no
6638614PC7963H,no
9950312PD7195B,2019
9950307PD7195B,no
5269216PD7056G,1940
4342231PC7944A,no
1781301PC9918B,no
3732603PC7933B,1995
7851213PD7075B,no
7851214PD7075B,1993
7851215PD7075B,1993
7851216PD7075B,no
6253513PD7065C,no
4313912PD8041C,1980
7790011PC7979S,no
1703705PD7010D,1980
8125802PD8182E,1956
9259701PD7095G,no
7857501PD7075F,no
4837501PC7943H,1984
7855414PD7075F,1969
9460524PD7095G,no
9460524PD7095G,no
9460524PD7095G,no
9460504PD7096A,no
9460521PD7096A,no
9259708PD7095G,no
9259709PD7095G,no
9890901PC7999B,no
6953514PD7065D,1950
6953512PD7065D,1950
6953513PD7065D,1950
3405915PD7030E,1990
3405914PD7030E,1990
5842112PD9154B,no
3390902PD7039A,no
3193902PD7039C,2020
3582904PD7038D,no
9460501PD7096A,no
9460501PD7096A,no
8350915PD7085G,1995
8350923PD7085G,no
6010139PD7061S,1972
6010128PD7061S,1973
6010133PD7061S,1963
8951913PD7085B,2002
3193901PD7039C,no
3082202PD7038A,no
3093202PD7039C,no
8246601PD7084E,no
6015102PD7061S,no
5911207PD7051S,no
3390901PD7039A,no
3853701PC7933D,no
9118503PD7091G,1974
5624509PD7052D,no
3936101PD7033F,no
4248709PD7044G,no
6010146PD7061S,no
7689021PC7978N,2008
7352181PD7075A,no
7157622PD7075E,2000
7757804PD7075H,no
9356903PD7095E,no
5863206PD8056D,1958
5863207PD8056D,1958
5863208PD8056D,1958
6555408PD7065F,no
0259902PD8102E,no
8900205PD7180B,no
2106704PD8120E,no
1703501PD8110D,no
1805212PD8110D,no
1803701PD8110D,no
1603601PD8110D,no
7826402PD8172F,no
8124402PD8182C,no
5841204PD7054B,2000
4155602PD7045N,no
4356407PD7045N,no
4356909PD7045N,no
4457922PD7045N,1999
6017403PD7061N,2012
6555412PD7065F,no
7146617PD7074E,2012
4669410PD7046H,1977
5269224PD7056G,2012
5641506PD7054B,no
6148703PD7064G,no
6453528PD7065C,1900
6453529PD7065C,no
7056018PD7075E,no
6133209PD7063C,no
7735910PD7073F,1999
7735909PD7073F,no
7457206PD7075E,no
7457207PD7075E,1930
6253106PD7065C,no
6253114PD7065C,no
5114503PD7051C,no
5117601PD7051G,no
5117602PD7051G,no
5117603PD7051G,no
5117604PD7051G,no
5117605PD7051G,no
5117606PD7051G,2023
5117607PD7051G,2024
5117608PD7051G,2024
5117609PD7051G,2024
5117610PD7051G,2023
5117611PD7051G,no
5117612PD7051G,no
5117613PD7051G,2023
5117614PD7051G,no
5117615PD7051G,2021
5117616PD7051G,no
5117617PD7051G,no
5117618PD7051G,no
5117619PD7051G,no
5117620PD7051G,no
5117621PD7051G,no
5117622PD7051G,no
5117623PD7051G,2023
5118601PD7051G,no
5118602PD7051G,no
5118603PD7051G,no
5118604PD7051G,no
5118605PD7051G,no
5118606PD7051G,no
5542048PD7054A,no
4973005PD7047D,2011
5118607PD7051G,no
5118609PD7051G,no
5118610PD7051G,no
5118611PD7051G,2023
5118612PD7051G,no
5118613PD7051G,no
5118614PD7051G,no
5118615PD7051G,no
5118616PD7051G,no
5118617PD7051G,no
5118618PD7051G,no
5118619PD7051G,no
5118620PD7051G,no
5118621PD7051G,no
5118622PD7051G,no
5118623PD7051G,no
5121401PD7052A,no
5212302PD7051C,2022
5212303PD7051C,2020
5212304PD7051C,2022
5212306PD7051C,2018
5212307PD7051C,no
5212308PD7051C,2020
5212309PD7051C,2024
5212312PD7051C,no
5212313PD7051C,no
5212314PD7051C,2025
5212319PD7051C,2017
5212320PD7051C,2015
5212323PD7051C,2016
5212324PD7051C,no
8951910PD7085B,1990
5372849PD7057A,1930
4973006PD7047D,no
6553516PD7065D,1950
6741232PD7064B,1940
6955019PD7065F,1930
5221405PD7052A,no
5221406PD7052A,no
5221407PD7052A,no
5221408PD7052A,no
5221409PD7052A,no
5221410PD7052A,no
5221411PD7052A,no
5221412PD7052A,no
5624501PD7052D,no
5624502PD7052D,no
5624503PD7052D,no
5624504PD7052D,no
5624505PD7052D,no
5624506PD7052D,no
5624507PD7052D,no
5624508PD7052D,no
5921901PD7052B,no
5922602PD7052D,no
5922603PD7052D,no
5922601PD7052D,no
8595002PC7989N,2004
8595013PC7989N,2004
4471130PD7047A,1968
4471134PD7047A,2000
3210821PD8031A,1998
5066724PD7056E,no
2005006PD8120E,1957
2005005PD8120E,1957
7044504PD7074C,1960
0894829PD8109D,2005
0894831PD8109D,2005
4555501PD7045F,no
1600301PD8110B,no
1600401PD8110B,no
1600501PD8110B,no
1701101PD8110B,no
5934509PD7063C,no
5934510PD7063C,no
6139006PD7063G,no
6139005PD7063G,no
6139035PD7063G,no
6139036PD7063G,no
6139037PD7063G,2018
5912928PD7051S,no
5070603PD7057A,no
5070604PD7057A,no
5468140PD7056G,no
5369539PD7056G,no
4866401PD7046F,no
5267301PD7056E,1900
5267305PD7056E,no
5267322PD7056E,no
5267326PD7056E,no
6139038PD7063G,2021
6139029PD7063E,2001
6139039PD7063G,2017
6139009PD7063G,1970
6139040PD7063G,2019
6139041PD7063G,2018
6139042PD7063G,no
6139043PD7063G,no
6139045PD7063G,2019
6010150PD7061S,no
6010122PD7061S,no
5856238PD7055F,no
6139046PD7063G,2018
6139047PD7063G,2019
6518602PD7061H,no
6620307PD7062B,no
6620305PD7062B,no
6620306PD7062B,no
6720401PD7062B,no
6720404PD7062B,no
2629201PD8022H,no
6153215PD7065C,no
6153206PD7065C,no
8334408PD7083N,2016
9686102PD8098F,1958
9686101PD8098F,1958
5267306PD7056E,2020
5267320PD7056E,no
5267321PD7056E,no
5267323PD7056E,no
6156209PD7065E,1900
8811701PD7181B,no
5675345PD7057F,no
5674801PD7057D,1990
3221718PD8032A,no
0609105PD7000H,no
6121403PD7062A,no
001902400PD70D,1989
6453102PD7065C,no
6453123PD7065C,1900
4732703PD7043B,1970
4732707PD7043B,1994
4732799PD7043B,no
5262029PD7056A,no
5262023PD7056A,no
7824604PD8172D,1956
5574021PD7057D,1910
5574020PD7057D,1900
6553325PD7065D,1900
6553324PD7065D,1900
3673109PD7037D,no
7451607PD7075A,1947
7451616PD7075A,1951
7451615PD7075A,1953
7451608PD7075A,1952
7451610PD7075A,1982
3254301PD7035S,2021
5611304PD7051S,2003
6144405PD7064C,1941
6144406PD7064C,1941
6243102PD7064C,1941
6243103PD7064C,1941
6215708PD7061N,1994
5212322PD7051C,2015
6215709PD7061N,2017
6215707PD7061N,1992
6215705PD7061N,1997
6215706PD7061N,1995
8023107PD8182C,2005
8023101PD8182C,1956
4739001PD7043H,no
4739002PD7043H,no
0156807PD8105E,1957
0156811PD8105E,2003
7923006PD8172D,1998
7923002PD8172D,1956
8349518PD7084G,no
8349509PD7084G,no
6139034PD7063G,2019
6139033PD7063G,no
4063502PD7046C,no
6063602PD8066C,1984
6063601PD8066C,1984
4362217PD7046A,2010
3463651PD8036S,no
3463645PD8036S,2020
3463622PD8036S,no
4169704PD7046G,1980
5564603PD8056D,1958
3757501PD7035H,no
3858801PD7035H,no
3858301PD7035H,no
4910502PD7041B,no
4910503PD7041B,no
4169719PD7046G,no
4169718PD7037B,no
5612425PD7051S,2004
5612424PD7051S,1999
5612426PD7051S,2006
5564607PD8056D,2017
5564606PD8056D,2017
3463657PD8036S,no
3463656PD8036S,no
3463655PD8036S,no
3463654PD8036S,2022
3463653PD8036S,2020
3463652PD8036S,2019
3463650PD8036S,2019
3463649PD8036S,2020
3463648PD8036S,2023
3463644PD8036S,no
3463643PD8036S,2016
3463642PD8036S,2019
6512810PD7061S,2013
8197013PC7989N,2004
5552504PD7055B,no
5552501PD7055B,no
5753708PD7055D,no
5753707PD7055D,no
5753798PD7055D,no
5753704PD7055D,no
5753705PD7055D,no
5753706PD7055D,no
8023301PD8182C,no
8023302PD8182A,1956
3325711PD8032E,2009
3807619PD8030F,2015
3807601PD8030F,1994
5661751PD7056B,no
5362403PD7056A,no
5362404PD7056A,no
5362407PD7056A,no
5625914PD7052N,2016
5362402PD7056A,no
4837503PC7943H,1990
6167003PD7066E,1960
6167004PD7066G,2000
6167002PD7066E,no
6347504PD7064E,no
6347501PD7064E,no
6655701PD7064F,no
5362405PD7056A,no
3531101PD7033S,2014
5259022PD7055E,no
7684011PC7978N,2015
7684010PC7978N,2015
5442216PD7054A,1960
4155201PD7045E,1950
5445102PD7054E,1960
5445104PD7054E,1960
1259802PD7051G,1995
1259801PD7051G,1980
6168805PD7066G,1940
6168804PD7066G,1940
5372879PD7057A,1940
5372842PD7057C,1940
6159549PD7065G,no
6258213PD7065G,1900
4457924PD7045N,1940
4356908PD7045N,no
3210816PD8031A,no
4356901PD7045N,1950
4155203PD7045N,1985
4155202PD7045N,1985
7385201PC7978N,2010
7385202PC7978N,2010
7248105PC7974G,1982
6644234PD7064D,1971
6950717PC7965B,1998
69507A0PC7965B,no
7248108PC7974G,1980
7054205PD7075C,1976
7054206PD7075C,2000
5612402PD7051S,2000
9957701PD7195F,no
4256602PD7045N,1940
4256601PD7045N,1940
9050234PD7095A,no
9050210PD7095A,2011
9980501PC7998B,no
5661736PD7056B,1950
5661734PD7056B,1970
9977401PC7997H,no
9980501PC7998B,no
9977401PC7997H,no
3463666PD8036S,2014
3463679PD8036S,no
5661732PD7056B,1900
5661749PD7056B,1900
5661729PD7056B,1900
5661728PD7056B,1900
5661727PD7056B,1950
5661726PD7056B,1900
5661725PD7056B,1900
5661724PD7056B,1900
5661723PD7056B,1900
5661722PD7056B,1900
5661746PD7056B,1900
5661720PD7056B,1900
5661719PD7056B,1900
5661718PD7056B,1908
5661716PD7056B,1900
5661715PD7056B,1900
7689005PC7978H,2000
7689012PC7978H,2006
8293018PC7989S,1996
8597006PC7989N,2002
8692011PC7989S,2002
8785006PC7988S,2000
8786008PC7988N,2007
8789022PC7988N,1993
8983011PC7988S,1992
8983014PC7988S,1999
0997719PD8109F,2005
5939812PD7053H,no
6352019PD7065A,no
6654117PD7065D,no
6654118PD7065D,no
6654119PD7065D,no
8058201PD7085G,no
5964602PD8056D,no
7045130PD7074E,no
9658201PD7095H,no
6412641PD7061S,2008
6543112PD7064D,no
7533819PD7073D,1995
2179207PD8127G,2005
2179201PD8127G,2005
2179217PD8127G,1983
2179218PD8127G,2006
2179214PD8127G,2002
7956014PD7075F,no
7956004PD7075F,1988
7956014PD7075F,no
7956008PD7075F,no
7956012PD7075F,no
8055301PD7085E,no
8055303PD7085E,no
8055302PD7085E,no
4459201PD7045N,1960
4459204PD7045N,no
4459205PD7045N,no
3135901PD7033E,2005
6253113PD7065C,no
7397704PC7979N,no
7397707PC7979N,no
5863414PD8056D,1958
5863412PD8056D,1958
2145506PD8224E,1984
2145512PD8224E,no
2716301PD8021F,no
7343704PD7074C,1981
7343707PD7074C,1981
5934503PD7063C,1999
6648101PD7064H,no
6956702PD7065F,no
6956703PD7065F,no
7245034PD7074E,no
7551720PD7075B,no
7647802PD7074H,no
7544501PD7074D,no
7643301PD7074D,no
7644201PD7074D,no
7644601PD7074D,no
7248111PC7974G,no
7846602PD7074F,no
7846603PD7074F,no
83344A8PD7083E,no
8435703PD7083N,no
8634309PD7083D,no
9050236PD7095A,no
8930816PD7083B,no
9032724PD7093A,no
9032725PD7093A,no
9032726PD7093A,no
9032727PD7093A,no
9032728PD7093A,no
4132602PC7943A,1980
4132607PC7943A,1985
4143823PC7944E,1998
4143824PC7944C,1998
4231102PC7943A,2004
4329403PC7942G,1980
4329404PC7942G,1980
4329405PC7942G,1980
4329407PC7942G,1980
4329410PC7942G,2006
4342211PC7944A,1990
4430206PC7943A,2003
9032729PD7093A,no
8634723PD7083D,1986
8930805PD7083B,2016
9152120PD7095A,no
9050237PD7095A,1991
9050238PD7095A,no
9749315PD7094H,no
9050239PD7095A,1912
9754119PD7095D,no
9650417PD7095B,no
9749312PD7094H,no
3916452PD8031F,no
4430208PC7943A,1980
4430209PC7943A,1980
4430213PC7943A,1998
4430214PC7943A,2003
4437105PC7943E,no
4442702PC7944A,1987
4646903PC7944F,2000
4646908PC7944F,1980
4646913PC7944F,2015
4845902PC7944F,1976
6631306PC7963D,1980
3916453PD8031F,no
4110211PD8041A,1983
3916450PD8031F,2021
4216306PD8041E,no
4216307PD8041E,no
1685804PD8118F,1982
1685806PD8118F,2005
1685807PD8118F,2005
1685810PD8118F,2005
1685818PD8118F,no
1685820PD8118F,no
1685809PD8118F,1980
1685821PD8118F,no
1685822PD8118F,no
1689101PD8118H,1997
1689110PD8118H,no
1689102PD8118H,1984
6631307PC7963D,1980
6631308PC7963D,1998
6638609PC7963H,2007
6638610PC7963H,no
6638612PC7963H,1990
6943208PC7964D,1987
6947610PC7964H,2006
6950709PC7965B,1997
6950718PC7965B,1992
6950719PC7965B,1982
6950720PC7965B,2008
6950721PC7965B,1982
6950722PC7965B,1982
4416502PD8041E,no
6950734PC7965B,2000
7697005PC7979N,1989
7790012PC7979S,1981
8085022PC7988S,2010
8099008PC7979N,2006
8099009PC7979N,1992
8099010PC7979N,1993
8099011PC7979N,1993
8190026PC7989S,2000
8197019PC7989N,1990
8197020PC7989N,no
8197022PC7989N,1996
83344A6PD7083E,no
001405000PD70D,1960
5854307PD7055D,no
5854303PD7055D,no
5854310PD7055D,no
5854301PD7055D,no
7422211PD8172D,2010
7422209PD8172D,2010
4255503PD7045N,1995
4255504PD7045N,no
4255519PD7045N,1945
4255502PD7045N,2008
4255515PD7045N,no
9457602PD7095G,no
4661056PD7046B,no
9457603PD7095G,no
9655701PD7095F,no
9655801PD7095F,no
1982726PD8118B,no
1982725PD8118B,no
1982706PD8118B,no
1982707PD8118B,no
1982724PD8118B,no
1793111PC7919D,2008
1793115PC7919D,2008
1600603PD7010B,1976
1600604PD7010B,1976
2239308PD8223G,no
2239309PD8223G,no
2338608PD8223G,1995
2061902PD7026A,no
2061901PD7026A,no
4132612PC7943A,1995
4132620PC7943A,no
4143821PC7944C,2005
4143828PC7944C,no
4143829PC7944C,no
4143811PC7944C,1984
4235514PC7943E,no
4235523PC7943E,no
4342205PC7944A,no
4342230PC7944A,no
3916425PD8031F,1983
3916428PD8031F,1984
4313908PD8041C,1983
4313914PD8041C,1984
4143820PC7944C,2015
4143825PC7944C,1980
6882406PC7968S,1985
6950716PC7965B,1982
7194404PC7979N,no
4430210PC7943A,2005
4430211PC7943A,1984
4430201PC7943A,1980
4430212PC7943A,1996
4430215PC7943A,no
4430216PC7943A,2019
4646917PC7944F,no
4845903PC7944F,2006
8334424PD7083N,2000
2629217PD8022H,1996
3089422PC8938N,2002
3221714PD8032A,1999
36198Y1PD8031H,1999
3916435PD8031F,1998
4845904PC7944F,2007
6947608PC7964H,1997
6947601PC7964H,2005
6947606PC7964H,1982
6947609PC7964H,1991
6947614PC7964H,1991
6947615PC7964H,no
6950711PC7965B,1982
4465316PD7046E,no
7095105PC7979N,no
7095109PC7979N,no
4872506PD7047B,no
4872507PD7047B,no
7457118PD7075E,1930
7457104PD7075E,1930
6639301PD7063H,no
6639303PD7063H,no
6855201PD7065F,no
6853701PD7065D,no
6849601PD7064H,no
7245016PD7074E,no
7245028PD7074E,1960
7245029PD7074E,1970
9799501PC7999H,no
3807608PD8030F,1984
3807606PD8030F,2005
7245018PD7074E,"Error: Could not resolve host: ovc.catastro.meh.es"
7542301PD7074D,"Error: Could not resolve host: ovc.catastro.meh.es"
7851204PD7075B,"Error: Could not resolve host: ovc.catastro.meh.es"
6638607PC7963H,"Error: Could not resolve host: ovc.catastro.meh.es"
8334453PD7083N,"Error: Could not resolve host: ovc.catastro.meh.es"
1600616PD7010B,1985
7446619PD7074E,2003
7446699PD7074E,no
5675344PD7057F,no
5662328PD7058B,no
5660101PD7056B,no
5668401PD7056H,no
6160428PD7066A,no
6343507PD7064C,no
6146201PD7064E,no
6451204PD7065A,no
0993320PD8109D,no
0993325PD8109D,1983
